customer_id,complaint_date,complaint_category,severity,comment,resolution_time_days,escalated
CUST0000134,2023-03-11,Meter Malfunction,2,I would like to update my contact information on file please,13,1
CUST0000134,2024-03-30,Meter Malfunction,3,"My neighbor has the same plan but pays less, something doesn't add up",14,0
CUST0000134,2023-05-02,Rate Increase,3,Want to understand the breakdown of charges on my latest bill,0,1
CUST0000134,2024-02-26,Meter Malfunction,2,Question about the peak and off-peak pricing hours for my plan,1,0
CUST0000134,2023-11-27,Delayed Response,3,Looking for details on estimated vs actual meter readings,0,0
CUST0000134,2024-02-01,Delayed Response,5,"I want to cancel my service immediately, this has been an absolute nightmare",16,0
CUST0000134,2024-05-27,Delayed Response,5,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",0,0
CUST0000134,2023-04-21,Environmental Concern,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",4,0
CUST0000134,2024-05-05,Connection Issue,2,Asking about the process for transferring service to a new address,5,0
CUST0000134,2024-03-07,Service Outage,4,"The meter reading seems inaccurate again, this keeps happening",12,0
CUST0000134,2024-07-08,Rate Increase,4,"Had to call multiple times to get any kind of response, frustrating",11,0
CUST0000134,2024-01-27,Connection Issue,4,Resolution took much longer than what was originally promised to me,1,0
CUST0000134,2024-09-12,Environmental Concern,1,Impressed by the professionalism of the technician who visited my home,10,0
CUST0000134,2024-09-25,High Bill,1,"Appreciate the prompt service restoration, great job by the crew",14,1
CUST0000134,2023-01-08,Delayed Response,3,Resolution took much longer than what was originally promised to me,2,0
CUST0000134,2024-03-28,Rate Increase,4,"Your company is a disaster, I've never dealt with such incompetent service before",0,0
CUST0000134,2023-07-03,Poor Customer Service,4,Waited on hold for 45 minutes which is unacceptable in this day and age,7,0
CUST0000134,2024-01-27,Poor Customer Service,4,"Your company is a disaster, I've never dealt with such incompetent service before",2,1
CUST0000135,2024-05-23,Delayed Response,4,Not satisfied with the response I got from the support agent,5,0
CUST0000135,2023-10-28,Connection Issue,2,Very satisfied with how quickly the outage was resolved in our area,1,0
CUST0000136,2024-08-14,Poor Customer Service,2,Called to inquire about my bill details and payment options,19,0
CUST0000136,2024-06-10,High Bill,4,"The online portal is confusing and hard to navigate, needs improvement",4,1
CUST0000136,2024-03-09,Billing Error,2,"The autopay setup was easy and the confirmation was immediate, well done",27,0
CUST0000136,2023-07-05,Rate Increase,3,Called to inquire about my bill details and payment options,5,1
CUST0000136,2024-10-20,High Bill,3,Calling to verify my autopay is set up correctly for next month,14,0
CUST0000136,2024-08-22,Delayed Response,2,Want to understand the breakdown of charges on my latest bill,7,1
CUST0000137,2024-03-03,Environmental Concern,3,The technician didn't show up during the scheduled time window again,7,0
CUST0000137,2023-09-13,Rate Increase,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",0,0
CUST0000137,2024-06-05,Meter Malfunction,5,I am extremely frustrated with the complete lack of communication from your team,10,0
CUST0000137,2024-02-28,Meter Malfunction,4,"My power has been out for 3 days and all I get is automated responses, shameful",1,1
CUST0000137,2024-03-04,High Bill,4,"The online portal is confusing and hard to navigate, needs improvement",3,1
CUST0000138,2023-10-27,Service Outage,5,"My power has been out for 3 days and all I get is automated responses, shameful",0,0
CUST0000139,2023-09-06,Environmental Concern,2,Pleased with the energy savings tips provided during my last call,8,0
CUST0000139,2023-12-15,Connection Issue,4,Service interruption was really inconvenient and disrupted my work,0,0
CUST0000139,2023-09-21,Meter Malfunction,3,Resolution took much longer than what was originally promised to me,4,0
CUST0000139,2023-01-01,Meter Malfunction,1,"The online portal improvements are excellent, much easier to use now",3,1
CUST0000139,2023-09-06,Environmental Concern,1,"Your team handled my move-in process smoothly, very happy with the experience",6,0
CUST0000139,2023-03-11,Poor Customer Service,2,"Happy with the new rate plan options, they really fit my needs well",9,0
CUST0000139,2024-06-26,Billing Error,2,Checking on the status of my refund that was processed recently,0,0
CUST0000139,2023-05-11,Poor Customer Service,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",26,0
CUST0000139,2023-01-20,Billing Error,4,"Your company is a disaster, I've never dealt with such incompetent service before",5,0
CUST0000140,2023-05-06,Service Outage,1,The new smart meter is working perfectly and I love the detailed usage data,11,0
CUST0000140,2024-06-07,Billing Error,3,"Bill seems higher than expected this month, not very happy about it",25,0
CUST0000141,2024-08-12,Meter Malfunction,2,"Happy with the new rate plan options, they really fit my needs well",2,1
CUST0000141,2024-03-08,Billing Error,2,Really appreciate the proactive notification about the planned maintenance,7,0
CUST0000142,2023-07-02,Billing Error,4,I feel like I'm not getting value for what I'm paying every month,2,1
CUST0000142,2023-08-31,Environmental Concern,3,Waited on hold for 45 minutes which is unacceptable in this day and age,0,0
CUST0000143,2024-03-01,Rate Increase,3,"My neighbor has the same plan but pays less, something doesn't add up",9,0
CUST0000143,2023-07-07,Environmental Concern,4,"The meter reading seems inaccurate again, this keeps happening",6,0
CUST0000143,2023-08-12,Billing Error,4,"I want to cancel my service immediately, this has been an absolute nightmare",3,0
CUST0000143,2023-04-05,Poor Customer Service,3,"Bill seems higher than expected this month, not very happy about it",0,0
CUST0000143,2024-02-01,High Bill,4,Not satisfied with the response I got from the support agent,3,0
CUST0000143,2024-05-27,Delayed Response,2,"The autopay setup was easy and the confirmation was immediate, well done",18,0
CUST0000143,2023-11-17,Poor Customer Service,2,General account inquiry about my current balance and due date,14,0
CUST0000144,2024-05-14,Service Outage,4,"The incompetence of your billing department is beyond belief, absolutely furious",9,0
CUST0000144,2023-06-18,Delayed Response,1,"The online portal improvements are excellent, much easier to use now",1,0
CUST0000144,2023-12-16,Rate Increase,4,"The meter reading seems inaccurate again, this keeps happening",5,1
CUST0000144,2024-07-03,Meter Malfunction,4,"I want to cancel my service immediately, this has been an absolute nightmare",8,1
CUST0000145,2024-06-04,Delayed Response,5,"Your company is a disaster, I've never dealt with such incompetent service before",3,0
CUST0000145,2023-05-31,Meter Malfunction,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",3,1
CUST0000145,2024-11-25,High Bill,2,Following up on my previous service request submitted last week,0,0
CUST0000145,2023-09-23,Meter Malfunction,3,Inquiring about payment plan options available for my account,2,0
CUST0000145,2023-05-09,Billing Error,3,"Had to call multiple times to get any kind of response, frustrating",1,0
CUST0000146,2023-08-24,Service Outage,3,The billing cycle change caused confusion on my payment schedule,3,0
CUST0000146,2023-02-15,Poor Customer Service,5,How dare you raise rates again after providing such terrible unreliable service,7,0
CUST0000147,2024-05-26,Billing Error,2,Requesting meter check at my property at a convenient time,4,0
CUST0000147,2024-10-05,Meter Malfunction,3,Looking for details on estimated vs actual meter readings,2,1
CUST0000148,2024-07-06,Connection Issue,4,"I was promised a callback but never received one, disappointed",2,0
CUST0000148,2024-03-17,Billing Error,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",7,0
CUST0000149,2024-08-05,Delayed Response,4,"The meter reading seems inaccurate again, this keeps happening",0,1
CUST0000151,2023-07-21,Service Outage,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",2,0
CUST0000151,2024-12-01,High Bill,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",11,1
CUST0000151,2024-11-18,Delayed Response,4,"My neighbor has the same plan but pays less, something doesn't add up",22,0
CUST0000151,2023-11-27,Service Outage,4,The billing cycle change caused confusion on my payment schedule,4,0
CUST0000151,2024-01-09,Connection Issue,1,Customer service representative was very helpful and knowledgeable,3,0
CUST0000151,2024-06-07,Environmental Concern,4,"My power has been out for 3 days and all I get is automated responses, shameful",9,1
CUST0000153,2023-09-04,Service Outage,5,"Terrible service, been waiting for weeks with no resolution whatsoever",14,0
CUST0000153,2024-12-23,Poor Customer Service,3,Resolution took much longer than what was originally promised to me,15,0
CUST0000153,2024-11-12,Connection Issue,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",7,0
CUST0000153,2023-05-15,Delayed Response,4,"The meter reading seems inaccurate again, this keeps happening",3,0
CUST0000153,2024-05-19,Delayed Response,2,"The autopay setup was easy and the confirmation was immediate, well done",5,0
CUST0000153,2023-03-12,High Bill,5,"I want to cancel my service immediately, this has been an absolute nightmare",18,1
CUST0000154,2024-02-06,Billing Error,3,I feel like I'm not getting value for what I'm paying every month,10,0
CUST0000154,2024-01-12,Meter Malfunction,3,I would like to update my contact information on file please,8,1
CUST0000154,2024-06-13,Rate Increase,3,I feel like I'm not getting value for what I'm paying every month,3,0
CUST0000154,2024-09-17,Service Outage,4,Resolution took much longer than what was originally promised to me,2,0
CUST0000155,2024-05-08,Meter Malfunction,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",3,1
CUST0000155,2024-01-28,Billing Error,3,Waited on hold for 45 minutes which is unacceptable in this day and age,8,0
CUST0000155,2023-10-22,Billing Error,2,General account inquiry about my current balance and due date,3,0
CUST0000155,2024-11-16,Poor Customer Service,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",5,0
CUST0000156,2023-10-05,High Bill,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",7,1
CUST0000156,2023-06-03,High Bill,5,Completely fed up with the constant outages and zero accountability from management,11,1
CUST0000156,2023-01-01,Rate Increase,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",8,1
CUST0000156,2023-05-25,High Bill,5,I am extremely frustrated with the complete lack of communication from your team,6,0
CUST0000157,2023-11-03,Meter Malfunction,4,"I regret ever signing up with this company, worst decision I ever made",0,0
CUST0000157,2023-11-09,Rate Increase,4,Not satisfied with the response I got from the support agent,3,0
