customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00205,2022-03-25,Billing,The support team was extremely helpful and resolved my issue quickly.,1,1,0,1
C00206,2024-01-03,Technical,Billing seems correct this month. Last month there was a small issue.,1,1,0,1
C00206,2023-05-14,Account Management,Service interruption was brief. Would like better communication next time.,3,4,0,1
C00209,2022-02-14,Account Management,Technician arrived on time but the fix took longer than expected.,1,7,0,1
C00209,2022-06-23,Service Quality,"Quick and helpful customer service, thank you!",1,5,0,1
C00211,2022-05-26,Billing,"Love the online portal, makes managing my account super easy.",3,6,0,1
C00211,2024-03-18,Billing,The support team was extremely helpful and resolved my issue quickly.,3,6,0,1
C00212,2022-01-26,Outage,Billing seems correct this month. Last month there was a small issue.,2,6,0,1
C00212,2023-04-04,Service Quality,"Love the online portal, makes managing my account super easy.",2,4,0,1
C00214,2023-05-08,Technical,The support team was extremely helpful and resolved my issue quickly.,2,7,0,1
C00214,2022-12-07,Technical,Service is generally okay. Had a minor billing discrepancy last month.,2,1,0,1
C00215,2024-10-17,Outage,The technician never showed up. I took a day off work for nothing.,4,8,1,1
C00215,2022-09-19,Meter Reading,Had to follow up twice to get my meter reading corrected.,4,24,1,1
C00215,2023-03-12,Outage,Had to follow up twice to get my meter reading corrected.,5,11,0,0
C00215,2022-06-25,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,6,1,0
C00217,2024-07-14,Service Quality,The support team was extremely helpful and resolved my issue quickly.,2,5,0,1
C00217,2024-03-18,Billing,Had to follow up twice to get my meter reading corrected.,2,7,0,1
C00218,2023-01-28,Meter Reading,No major problems but the website is a bit slow.,3,2,0,0
C00218,2024-01-18,Outage,The support person was polite but couldn't fully resolve my issue.,3,4,0,1
C00221,2024-12-15,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,12,1,0
C00221,2024-02-06,Outage,Service interruption was brief. Would like better communication next time.,4,21,0,1
C00221,2024-08-10,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,19,1,0
C00221,2023-04-28,Technical,Had to follow up twice to get my meter reading corrected.,4,24,0,0
C00221,2023-07-15,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,5,27,1,0
C00222,2024-06-23,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,4,5,1,1
C00222,2022-06-05,Technical,The technician never showed up. I took a day off work for nothing.,5,15,0,1
C00222,2024-10-12,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,4,17,0,0
C00223,2024-12-17,Service Quality,Billing seems correct this month. Last month there was a small issue.,1,1,0,0
C00223,2024-05-19,Technical,The new meter reading service is fantastic.,1,1,0,1
C00224,2024-04-14,Technical,The support team was extremely helpful and resolved my issue quickly.,1,2,0,1
C00224,2024-08-04,Service Quality,The technician never showed up. I took a day off work for nothing.,2,2,0,1
C00225,2024-08-18,Service Quality,The technician never showed up. I took a day off work for nothing.,2,6,0,1
C00226,2022-11-11,Billing,My service was cut off without warning. I demand an explanation.,4,18,0,0
C00226,2024-04-15,Service Quality,The support person was polite but couldn't fully resolve my issue.,4,24,0,0
C00226,2023-05-28,Account Management,Nothing special to report. Service has been average.,5,29,1,1
C00228,2023-07-05,Meter Reading,The new meter reading service is fantastic.,3,4,0,1
C00230,2023-10-24,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,1,5,0,1
C00231,2022-10-26,Billing,Account change was processed but took a few extra days.,2,1,1,1
C00233,2024-11-25,Service Quality,Technician arrived on time but the fix took longer than expected.,4,15,0,1
C00233,2024-02-07,Outage,The outage was resolved. It would have been nice to get a notification.,4,10,0,0
C00233,2024-08-10,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,5,29,0,0
C00233,2024-01-02,Service Quality,The technician never showed up. I took a day off work for nothing.,4,26,0,0
C00233,2024-04-16,Service Quality,Account change was processed but took a few extra days.,3,25,1,1
C00234,2023-06-08,Account Management,"Quick and helpful customer service, thank you!",2,6,0,1
C00235,2023-03-12,Technical,No major problems but the website is a bit slow.,5,7,1,1
C00235,2023-06-21,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,26,0,1
C00235,2023-12-14,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,5,20,0,0
C00236,2024-10-05,Outage,"Great experience, the technician was professional and efficient.",2,7,0,1
C00236,2022-04-20,Technical,The support person was polite but couldn't fully resolve my issue.,3,6,0,1
C00239,2023-07-17,Service Quality,The technician never showed up. I took a day off work for nothing.,5,7,0,0
C00239,2023-05-12,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,9,1,1
C00239,2022-09-06,Meter Reading,My service was cut off without warning. I demand an explanation.,4,12,1,0
C00239,2022-01-22,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,5,6,0,0
C00239,2023-01-05,Service Quality,Service interruption was brief. Would like better communication next time.,4,26,1,0
C00240,2022-10-07,Service Quality,Service interruption was brief. Would like better communication next time.,3,2,0,1
C00240,2024-09-23,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,3,5,0,1
C00241,2023-10-09,Meter Reading,"Great experience, the technician was professional and efficient.",2,6,0,1
C00242,2022-11-18,Technical,Unresponsive support and endless hold times. Absolutely awful.,3,2,0,0
C00243,2023-10-02,Billing,Unresponsive support and endless hold times. Absolutely awful.,4,14,0,0
C00243,2024-11-15,Account Management,Account change was processed but took a few extra days.,3,27,1,1
C00243,2023-01-27,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,4,10,1,0
C00244,2023-06-01,Account Management,My billing issue was resolved within hours. Highly recommend.,3,2,0,1
C00246,2024-12-25,Outage,The support team was extremely helpful and resolved my issue quickly.,3,2,0,1
C00246,2024-02-03,Technical,Account change was processed but took a few extra days.,1,4,0,1
C00247,2024-10-16,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,1,3,0,1
C00248,2024-10-28,Account Management,Billing seems correct this month. Last month there was a small issue.,2,5,0,1
C00248,2024-09-17,Account Management,"Excellent response time, I am very satisfied.",2,1,0,1
C00250,2024-06-08,Outage,Service interruption was brief. Would like better communication next time.,3,4,1,0
C00250,2024-02-27,Outage,Service is generally okay. Had a minor billing discrepancy last month.,1,0,0,1
C00252,2023-11-07,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,6,0,1
C00252,2023-01-26,Outage,No major problems but the website is a bit slow.,4,14,0,1
C00252,2023-11-17,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,19,0,1
C00252,2024-05-02,Meter Reading,The technician never showed up. I took a day off work for nothing.,4,8,1,0
C00252,2024-03-22,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,13,0,1
C00253,2024-09-25,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,11,1,0
C00253,2023-02-06,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,24,0,0
C00253,2024-04-28,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,4,16,1,0
C00255,2023-03-09,Technical,Billing errors again! Third month in a row. Completely incompetent.,3,17,0,1
C00255,2024-06-02,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,4,28,0,0
C00255,2022-04-01,Account Management,No major problems but the website is a bit slow.,5,21,0,1
C00255,2023-09-01,Service Quality,Service interruption was brief. Would like better communication next time.,4,7,1,0
C00255,2022-06-11,Billing,Service interruption was brief. Would like better communication next time.,4,28,0,1
C00256,2024-01-04,Billing,The outage was resolved. It would have been nice to get a notification.,3,10,0,0
C00256,2024-02-25,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,20,0,1
C00256,2024-01-12,Account Management,Unresponsive support and endless hold times. Absolutely awful.,4,12,0,0
C00256,2024-05-17,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,11,0,0
C00256,2023-08-14,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,3,15,0,1
C00257,2022-05-14,Technical,No major problems but the website is a bit slow.,2,0,0,1
C00257,2023-10-12,Service Quality,Account change was processed but took a few extra days.,2,3,0,1
C00259,2023-01-06,Outage,"Quick and helpful customer service, thank you!",3,6,0,1
C00261,2024-06-08,Account Management,No major problems but the website is a bit slow.,3,21,1,0
C00261,2022-07-20,Technical,Unresponsive support and endless hold times. Absolutely awful.,3,9,0,1
C00261,2022-03-22,Billing,Billing errors again! Third month in a row. Completely incompetent.,3,13,0,1
C00261,2024-11-02,Billing,Account change was processed but took a few extra days.,3,15,1,1
C00261,2024-05-21,Outage,Billing seems correct this month. Last month there was a small issue.,4,18,0,0
C00262,2023-11-23,Billing,Service is generally okay. Had a minor billing discrepancy last month.,3,23,0,1
C00262,2023-06-17,Service Quality,Technician arrived on time but the fix took longer than expected.,3,10,1,0
C00262,2023-11-21,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,23,0,0
C00262,2023-08-26,Technical,Account change was processed but took a few extra days.,5,5,1,1
C00262,2024-11-05,Outage,Unresponsive support and endless hold times. Absolutely awful.,4,9,1,0
C00262,2024-11-03,Outage,Billing errors again! Third month in a row. Completely incompetent.,4,10,1,0
C00265,2022-08-13,Outage,The support team was extremely helpful and resolved my issue quickly.,3,2,0,1
C00267,2022-06-27,Service Quality,My service was cut off without warning. I demand an explanation.,3,12,0,0
C00267,2023-12-24,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,22,0,1
C00267,2023-09-11,Account Management,The outage was resolved. It would have been nice to get a notification.,5,23,0,0
C00267,2022-11-14,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,14,0,0
C00268,2022-09-02,Account Management,"Love the online portal, makes managing my account super easy.",1,5,0,1
C00268,2024-02-02,Account Management,The support team was extremely helpful and resolved my issue quickly.,3,6,0,1
C00269,2024-08-27,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,3,27,1,1
C00269,2023-01-25,Meter Reading,Nothing special to report. Service has been average.,5,18,0,0
C00269,2022-02-10,Meter Reading,Technician arrived on time but the fix took longer than expected.,3,25,0,0
C00269,2023-03-19,Service Quality,Technician arrived on time but the fix took longer than expected.,3,21,0,1
C00269,2023-01-25,Outage,Had to follow up twice to get my meter reading corrected.,5,25,1,1
C00270,2024-07-19,Technical,The new meter reading service is fantastic.,3,4,0,1
C00270,2024-05-22,Account Management,Service interruption was brief. Would like better communication next time.,3,7,0,1
C00271,2023-06-09,Technical,Technician arrived on time but the fix took longer than expected.,1,1,0,1
C00273,2023-09-26,Outage,The technician never showed up. I took a day off work for nothing.,4,24,0,0
C00273,2024-06-21,Account Management,The outage was resolved. It would have been nice to get a notification.,4,11,1,0
C00273,2023-03-25,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,5,15,0,1
