cust_id,date_of_complaint,issue_type,feedback_text,priority_level,days_to_resolve,is_escalated,is_resolved
C00170,2023-12-23,Service Quality,My service was cut off without warning. I demand an explanation.,4,12,0,0
C00170,2023-10-24,Technical,Unresponsive support and endless hold times. Absolutely awful.,5,19,0,0
C00170,2022-02-21,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,21,0,0
C00172,2024-07-23,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,15,0,0
C00172,2024-08-27,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,3,7,1,0
C00172,2024-05-27,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,21,1,1
C00172,2023-09-12,Meter Reading,The outage was resolved. It would have been nice to get a notification.,4,6,0,0
C00172,2023-02-13,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,12,1,1
C00172,2024-02-05,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,7,1,1
C00174,2024-04-14,Outage,Account change was processed but took a few extra days.,5,27,1,1
C00174,2024-12-25,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,13,0,1
C00174,2023-02-28,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,8,0,1
C00175,2023-07-28,Meter Reading,The outage was resolved. It would have been nice to get a notification.,3,28,0,0
C00175,2023-02-03,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,26,0,1
C00175,2022-02-26,Meter Reading,My service was cut off without warning. I demand an explanation.,4,19,0,1
C00175,2023-06-15,Outage,My service was cut off without warning. I demand an explanation.,4,28,1,0
C00178,2023-07-09,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,3,2,1,1
C00178,2023-01-28,Billing,Very pleased with the resolution. Great team.,3,5,0,1
C00180,2024-01-02,Service Quality,"Very happy with the service, everything works great.",1,4,0,1
C00181,2023-11-21,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,2,0,1
C00181,2023-04-20,Account Management,"Excellent response time, I am very satisfied.",1,4,0,1
C00184,2024-06-03,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,4,28,0,0
C00184,2024-11-07,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,5,1,0
C00184,2024-12-09,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,18,0,1
C00184,2024-04-13,Account Management,Account change was processed but took a few extra days.,4,16,1,1
C00184,2024-02-01,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,24,0,1
C00185,2024-07-02,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,17,1,1
C00185,2024-07-19,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,6,0,1
C00185,2024-11-09,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,5,11,0,0
C00186,2023-11-04,Service Quality,The outage was resolved. It would have been nice to get a notification.,2,2,0,1
C00188,2024-08-02,Account Management,"Love the online portal, makes managing my account super easy.",1,5,0,0
C00189,2024-02-22,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,5,11,1,0
C00189,2024-07-14,Meter Reading,The support person was polite but couldn't fully resolve my issue.,3,8,0,0
C00189,2024-04-18,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,24,0,0
C00189,2023-03-17,Outage,The technician never showed up. I took a day off work for nothing.,5,5,0,1
C00189,2023-04-15,Billing,The outage was resolved. It would have been nice to get a notification.,4,29,0,0
C00190,2023-03-22,Meter Reading,"Great experience, the technician was professional and efficient.",2,5,0,1
C00190,2023-03-17,Account Management,Technician arrived on time but the fix took longer than expected.,2,1,0,1
C00192,2023-07-08,Billing,My billing issue was resolved within hours. Highly recommend.,3,1,0,1
C00193,2024-01-12,Outage,Technician arrived on time but the fix took longer than expected.,1,5,0,1
C00194,2023-07-19,Service Quality,"Very happy with the service, everything works great.",1,0,1,1
C00195,2024-05-10,Technical,No major problems but the website is a bit slow.,2,4,0,1
C00195,2023-06-16,Outage,Had to follow up twice to get my meter reading corrected.,1,5,0,0
C00197,2022-04-16,Account Management,"Excellent response time, I am very satisfied.",1,6,0,1
C00198,2023-02-07,Service Quality,The outage was resolved. It would have been nice to get a notification.,2,2,0,1
C00198,2023-04-11,Meter Reading,My billing issue was resolved within hours. Highly recommend.,1,2,0,1
C00199,2023-05-08,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,8,0,0
C00199,2024-06-28,Outage,Billing errors again! Third month in a row. Completely incompetent.,4,16,1,1
C00199,2023-12-22,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,4,18,1,0
C00199,2024-04-02,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,6,1,0
C00199,2024-05-21,Billing,My service was cut off without warning. I demand an explanation.,5,15,0,1
C00199,2024-12-28,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,12,1,0
C00200,2024-12-10,Account Management,"Excellent response time, I am very satisfied.",3,4,0,1
C00201,2023-05-23,Technical,Service is generally okay. Had a minor billing discrepancy last month.,1,2,0,1
C00201,2023-08-27,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,2,4,0,1
C00203,2024-11-25,Technical,"Very happy with the service, everything works great.",2,5,0,1
C00203,2024-09-09,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,2,0,0,1
C00205,2023-01-28,Outage,The support person was polite but couldn't fully resolve my issue.,2,7,0,1
C00205,2022-04-23,Account Management,The support team was extremely helpful and resolved my issue quickly.,2,3,0,1
C00206,2023-11-15,Service Quality,Nothing special to report. Service has been average.,3,7,0,1
C00207,2023-04-16,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,4,17,1,1
C00207,2023-06-17,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,3,22,0,1
C00207,2024-11-23,Outage,The outage was resolved. It would have been nice to get a notification.,5,5,0,0
C00207,2022-06-28,Technical,Billing seems correct this month. Last month there was a small issue.,4,13,1,1
C00207,2022-09-13,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,12,0,0
C00207,2023-10-05,Service Quality,No major problems but the website is a bit slow.,3,18,0,0
C00208,2024-09-17,Technical,Service interruption was brief. Would like better communication next time.,3,10,0,0
C00208,2024-09-01,Service Quality,Nothing special to report. Service has been average.,3,25,0,1
C00208,2024-11-04,Technical,Nothing special to report. Service has been average.,4,22,0,1
C00210,2023-07-06,Service Quality,My billing issue was resolved within hours. Highly recommend.,3,2,0,1
C00210,2023-08-17,Service Quality,The new meter reading service is fantastic.,1,0,0,1
C00212,2024-01-05,Outage,The support team was extremely helpful and resolved my issue quickly.,1,7,0,1
C00212,2023-04-12,Meter Reading,"Love the online portal, makes managing my account super easy.",3,1,0,0
C00213,2023-09-18,Service Quality,"Love the online portal, makes managing my account super easy.",1,7,0,1
C00214,2022-10-24,Outage,Very pleased with the resolution. Great team.,3,5,0,1
C00215,2023-05-20,Billing,Technician arrived on time but the fix took longer than expected.,5,29,0,0
C00215,2022-03-14,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,4,27,0,0
C00215,2022-06-13,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,4,21,0,0
C00215,2023-11-10,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,3,29,1,1
C00215,2022-10-28,Service Quality,The technician never showed up. I took a day off work for nothing.,3,19,0,1
C00215,2024-10-18,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,10,0,1
C00217,2023-01-25,Account Management,"Love the online portal, makes managing my account super easy.",1,5,1,1
C00218,2024-05-15,Meter Reading,Very pleased with the resolution. Great team.,3,4,0,1
C00220,2024-07-25,Billing,Billing seems correct this month. Last month there was a small issue.,3,9,1,1
C00220,2022-06-24,Technical,Unresponsive support and endless hold times. Absolutely awful.,3,5,1,1
C00220,2024-09-02,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,27,1,0
C00220,2022-10-11,Service Quality,My service was cut off without warning. I demand an explanation.,3,11,0,1
C00220,2024-02-13,Billing,The outage was resolved. It would have been nice to get a notification.,5,25,0,0
C00221,2023-11-01,Account Management,Very pleased with the resolution. Great team.,2,1,0,1
C00222,2022-12-18,Outage,"Excellent response time, I am very satisfied.",2,0,0,1
C00222,2024-01-26,Outage,Technician arrived on time but the fix took longer than expected.,2,1,0,1
C00223,2024-11-05,Service Quality,No major problems but the website is a bit slow.,4,28,0,1
C00223,2024-08-25,Meter Reading,The support person was polite but couldn't fully resolve my issue.,5,25,1,0
C00223,2024-05-15,Account Management,Service interruption was brief. Would like better communication next time.,5,24,1,0
C00224,2023-04-23,Billing,"Outstanding service quality, no issues whatsoever.",2,2,0,1
C00226,2023-05-07,Account Management,The support person was polite but couldn't fully resolve my issue.,1,0,1,1
C00227,2024-04-10,Account Management,The support team was extremely helpful and resolved my issue quickly.,1,4,0,1
C00228,2024-07-09,Billing,The support person was polite but couldn't fully resolve my issue.,3,4,0,0
C00229,2022-11-10,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,13,0,0
C00229,2024-04-17,Service Quality,My service was cut off without warning. I demand an explanation.,5,27,0,0
C00229,2024-03-09,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,10,1,0
C00229,2024-08-10,Technical,Service is generally okay. Had a minor billing discrepancy last month.,5,14,1,1
C00229,2024-05-10,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,3,27,0,1
C00229,2024-04-24,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,21,0,0
C00231,2024-10-23,Technical,Had to follow up twice to get my meter reading corrected.,1,6,0,1
C00232,2023-07-18,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,2,6,0,1
C00232,2024-05-11,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,7,0,1
C00233,2024-11-03,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,3,8,1,0
C00233,2024-05-15,Account Management,The technician never showed up. I took a day off work for nothing.,4,9,0,1
C00233,2024-05-28,Outage,Service interruption was brief. Would like better communication next time.,3,18,1,0
C00233,2024-11-28,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,4,13,0,0
C00234,2024-09-08,Meter Reading,The support person was polite but couldn't fully resolve my issue.,1,0,0,1
C00238,2024-10-17,Outage,Billing errors again! Third month in a row. Completely incompetent.,3,3,0,1
C00240,2023-09-03,Service Quality,The technician never showed up. I took a day off work for nothing.,3,18,0,0
C00240,2024-11-10,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,28,0,1
C00240,2022-05-08,Billing,Unresponsive support and endless hold times. Absolutely awful.,3,16,1,0
C00241,2024-09-10,Outage,The technician never showed up. I took a day off work for nothing.,3,3,0,1
C00246,2024-12-04,Meter Reading,My billing issue was resolved within hours. Highly recommend.,2,7,0,1
C00247,2022-12-20,Meter Reading,Service interruption was brief. Would like better communication next time.,4,13,0,0
